county,precinct,office,district,candidate,party,votes,early_voting,early_voting_tsx,election_day,provisional,tsx
Coconino,Flagstaff 14,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"KELTY, KARA",NP,298,229,0,53,15,1
Coconino,Flagstaff 14,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"KULPINSKI, PAUL",NP,297,212,0,64,20,1
Coconino,Flagstaff 14,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"LAWRENCE, DANIELLE",NP,286,197,0,55,34,0
Coconino,Flagstaff 14,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Write-in 80,NP,10,10,0,0,0,0
Coconino,Flagstaff 14,MAYOR - CITY OF FLAGSTAFF,,Registered Voters,NP,1568,0,0,0,0,0
Coconino,Flagstaff 14,MAYOR - CITY OF FLAGSTAFF,,Times Counted,NP,971,651,0,213,106,1
Coconino,Flagstaff 14,MAYOR - CITY OF FLAGSTAFF,,Times Blank Voted,NP,189,119,0,37,33,0
Coconino,Flagstaff 14,MAYOR - CITY OF FLAGSTAFF,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 14,MAYOR - CITY OF FLAGSTAFF,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,MAYOR - CITY OF FLAGSTAFF,,"EVANS, CORAL J.",NP,484,339,0,105,40,0
Coconino,Flagstaff 14,MAYOR - CITY OF FLAGSTAFF,,"NABOURS, JERRY",NP,293,189,0,70,33,1
Coconino,Flagstaff 14,MAYOR - CITY OF FLAGSTAFF,,Write-in 30,NP,4,3,0,1,0,0
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,Registered Voters,NP,1568,0,0,0,0,0
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,Times Counted,NP,971,651,0,213,106,1
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,Times Blank Voted,NP,261,167,0,58,36,0
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,Number of Under Votes,NP,421,254,0,108,59,0
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,"BREWSTER, KARLA",NP,286,208,0,55,22,1
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,"MCCARTHY, JIM",NP,344,229,0,81,34,0
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,"ODEGAARD, CHARLIE",NP,219,145,0,49,24,1
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,"ORAVITS, JEFF",NP,200,130,0,48,21,1
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,"SHIMONI, ADAM",NP,327,229,0,69,29,0
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,"WHELAN, JAMIE",NP,328,252,0,55,21,0
Coconino,Flagstaff 14,COUNCILMEMBER - CITY OF FLAGSTAFF,,Write-in 90,NP,5,5,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 205,,Registered Voters,NP,1568,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 205,,Times Counted,NP,971,651,0,213,106,1
Coconino,Flagstaff 14,PROPOSITION 205,,Times Blank Voted,NP,26,19,0,6,1,0
Coconino,Flagstaff 14,PROPOSITION 205,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 205,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 205,,YES,NP,715,462,0,164,89,0
Coconino,Flagstaff 14,PROPOSITION 205,,NO,NP,230,170,0,43,16,1
Coconino,Flagstaff 14,PROPOSITION 206,,Registered Voters,NP,1568,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 206,,Times Counted,NP,971,651,0,213,106,1
Coconino,Flagstaff 14,PROPOSITION 206,,Times Blank Voted,NP,37,26,0,6,5,0
Coconino,Flagstaff 14,PROPOSITION 206,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 206,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 206,,YES,NP,650,447,0,133,70,0
Coconino,Flagstaff 14,PROPOSITION 206,,NO,NP,283,177,0,74,31,1
Coconino,Flagstaff 14,PROPOSITION 410,,Registered Voters,NP,1568,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 410,,Times Counted,NP,971,651,0,213,106,1
Coconino,Flagstaff 14,PROPOSITION 410,,Times Blank Voted,NP,148,87,0,36,25,0
Coconino,Flagstaff 14,PROPOSITION 410,,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 410,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 410,,YES,NP,480,347,0,87,45,1
Coconino,Flagstaff 14,PROPOSITION 410,,NO,NP,341,215,0,90,36,0
Coconino,Flagstaff 14,PROPOSITION 411,,Registered Voters,NP,1568,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 411,,Times Counted,NP,971,651,0,213,106,1
Coconino,Flagstaff 14,PROPOSITION 411,,Times Blank Voted,NP,140,79,0,37,24,0
Coconino,Flagstaff 14,PROPOSITION 411,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 411,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 411,,YES,NP,563,398,0,113,51,1
Coconino,Flagstaff 14,PROPOSITION 411,,NO,NP,268,174,0,63,31,0
Coconino,Flagstaff 14,PROPOSITION 412,,Registered Voters,NP,1568,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 412,,Times Counted,NP,971,651,0,213,106,1
Coconino,Flagstaff 14,PROPOSITION 412,,Times Blank Voted,NP,172,103,0,41,28,0
Coconino,Flagstaff 14,PROPOSITION 412,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 412,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 412,,"BOND APPROVAL, YES",NP,385,275,0,77,32,1
Coconino,Flagstaff 14,PROPOSITION 412,,"BOND APPROVAL, NO",NP,414,273,0,95,46,0
Coconino,Flagstaff 14,PROPOSITION 413,,Registered Voters,NP,1568,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 413,,Times Counted,NP,971,651,0,213,106,1
Coconino,Flagstaff 14,PROPOSITION 413,,Times Blank Voted,NP,107,64,0,23,20,0
Coconino,Flagstaff 14,PROPOSITION 413,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 413,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 413,,YES,NP,753,521,0,156,75,1
Coconino,Flagstaff 14,PROPOSITION 413,,NO,NP,110,65,0,34,11,0
Coconino,Flagstaff 14,PROPOSITION 414,,Registered Voters,NP,1568,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 414,,Times Counted,NP,971,651,0,213,106,1
Coconino,Flagstaff 14,PROPOSITION 414,,Times Blank Voted,NP,101,59,0,27,15,0
Coconino,Flagstaff 14,PROPOSITION 414,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 414,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 14,PROPOSITION 414,,YES,NP,556,386,0,110,60,0
Coconino,Flagstaff 14,PROPOSITION 414,,NO,NP,314,206,0,76,31,1
Coconino,Flagstaff 15,President,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,President,,Times Counted,NP,1964,1322,0,402,240,0
Coconino,Flagstaff 15,President,,Times Blank Voted,NP,17,10,0,7,0,0
Coconino,Flagstaff 15,President,,Times Over Voted,NP,9,8,0,0,1,0
Coconino,Flagstaff 15,President,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,President,,CLINTON-KAINE,DEM,1184,819,0,224,141,0
Coconino,Flagstaff 15,President,,TRUMP-PENCE,REP,491,310,0,123,58,0
Coconino,Flagstaff 15,President,,JOHNSON-WELD,LBT,102,72,0,17,13,0
Coconino,Flagstaff 15,President,,STEIN-BARAKA,GRN,85,56,0,15,14,0
Coconino,Flagstaff 15,President,,Write-in,NP,76,47,0,16,13,0
Coconino,Flagstaff 15,U.S. Senate,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,U.S. Senate,,Times Counted,NP,1964,1322,0,402,240,0
Coconino,Flagstaff 15,U.S. Senate,,Times Blank Voted,NP,41,25,0,6,10,0
Coconino,Flagstaff 15,U.S. Senate,,Times Over Voted,NP,6,6,0,0,0,0
Coconino,Flagstaff 15,U.S. Senate,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,U.S. Senate,,"KIRKPATRICK, ANN",DEM,1129,792,0,208,129,0
Coconino,Flagstaff 15,U.S. Senate,,"MCCAIN, JOHN",REP,633,396,0,154,83,0
Coconino,Flagstaff 15,U.S. Senate,,"SWING, GARY",GRN,143,93,0,32,18,0
Coconino,Flagstaff 15,U.S. Senate,,Write-in,NP,12,10,0,2,0,0
Coconino,Flagstaff 15,U.S. House,1,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,U.S. House,1,Times Counted,NP,1964,1322,0,402,240,0
Coconino,Flagstaff 15,U.S. House,1,Times Blank Voted,NP,131,79,0,26,26,0
Coconino,Flagstaff 15,U.S. House,1,Times Over Voted,NP,4,4,0,0,0,0
Coconino,Flagstaff 15,U.S. House,1,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,U.S. House,1,"O'HALLERAN, TOM",DEM,1197,834,0,227,136,0
Coconino,Flagstaff 15,U.S. House,1,"BABEU, PAUL",REP,451,290,0,109,52,0
Coconino,Flagstaff 15,U.S. House,1,"PARRISH, RAY",GRN,176,113,0,38,25,0
Coconino,Flagstaff 15,U.S. House,1,Write-in,NP,5,2,0,2,1,0
Coconino,Flagstaff 15,State Senate,6,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,State Senate,6,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,State Senate,6,Times Blank Voted,NP,147,92,0,26,29,0
Coconino,Flagstaff 15,State Senate,6,Times Over Voted,NP,5,5,0,0,0,0
Coconino,Flagstaff 15,State Senate,6,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,State Senate,6,"BAGLEY, NIKKI CHECK",DEM,1276,888,0,239,149,0
Coconino,Flagstaff 15,State Senate,6,"ALLEN, SYLVIA TENNEY",REP,522,332,0,131,59,0
Coconino,Flagstaff 15,State Senate,6,Write-in,NP,6,3,0,2,1,0
Coconino,Flagstaff 15,State Representative,6,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,State Representative,6,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,State Representative,6,Times Blank Voted,NP,138,78,0,31,29,0
Coconino,Flagstaff 15,State Representative,6,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Flagstaff 15,State Representative,6,Number of Under Votes,NP,1215,802,0,254,159,0
Coconino,Flagstaff 15,State Representative,6,"MARTINEZ, ALEX",DEM,1250,878,0,230,142,0
Coconino,Flagstaff 15,State Representative,6,"BARTON, BRENDA",REP,556,383,0,115,58,0
Coconino,Flagstaff 15,State Representative,6,"THORPE, BOB",REP,589,399,0,132,58,0
Coconino,Flagstaff 15,State Representative,6,Write-in,NP,22,18,0,3,1,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,Times Blank Voted,NP,187,111,0,40,36,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,Times Over Voted,NP,3,3,0,0,0,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,Number of Under Votes,NP,1597,994,0,342,261,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,"CHABIN, TOM",DEM,1149,825,0,209,115,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,"MUNDELL, WILLIAM",DEM,993,742,0,173,78,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,"BURNS, ROBERT",REP,550,371,0,121,58,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,"DUNN, BOYD",REP,406,273,0,94,39,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,"TOBIN, ANDY",REP,568,389,0,128,51,0
Coconino,Flagstaff 15,CORPORATION COMMISSIONER (ELECT THREE),,Write-in,NP,35,24,0,7,4,0
Coconino,Flagstaff 15,BOARD OF SUPERVISORS - 2,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,BOARD OF SUPERVISORS - 2,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,BOARD OF SUPERVISORS - 2,,Times Blank Voted,NP,158,96,0,30,32,0
Coconino,Flagstaff 15,BOARD OF SUPERVISORS - 2,,Times Over Voted,NP,8,8,0,0,0,0
Coconino,Flagstaff 15,BOARD OF SUPERVISORS - 2,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,BOARD OF SUPERVISORS - 2,,"ARCHULETA, ELIZABETH",DEM,1350,922,0,262,166,0
Coconino,Flagstaff 15,BOARD OF SUPERVISORS - 2,,"SALL, BRUCE",REP,434,290,0,104,40,0
Coconino,Flagstaff 15,BOARD OF SUPERVISORS - 2,,Write-in,NP,6,4,0,2,0,0
Coconino,Flagstaff 15,COUNTY ASSESSOR,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY ASSESSOR,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,COUNTY ASSESSOR,,Times Blank Voted,NP,466,298,0,101,67,0
Coconino,Flagstaff 15,COUNTY ASSESSOR,,Times Over Voted,NP,4,4,0,0,0,0
Coconino,Flagstaff 15,COUNTY ASSESSOR,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY ASSESSOR,,"RUIZ, ARMANDO",DEM,1464,1006,0,291,167,0
Coconino,Flagstaff 15,COUNTY ASSESSOR,,Write-in,NP,22,12,0,6,4,0
Coconino,Flagstaff 15,COUNTY ATTORNEY,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY ATTORNEY,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,COUNTY ATTORNEY,,Times Blank Voted,NP,471,299,0,107,65,0
Coconino,Flagstaff 15,COUNTY ATTORNEY,,Times Over Voted,NP,4,3,0,0,1,0
Coconino,Flagstaff 15,COUNTY ATTORNEY,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY ATTORNEY,,"RING, BILL",DEM,1456,1005,0,285,166,0
Coconino,Flagstaff 15,COUNTY ATTORNEY,,Write-in,NP,25,13,0,6,6,0
Coconino,Flagstaff 15,COUNTY RECORDER,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY RECORDER,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,COUNTY RECORDER,,Times Blank Voted,NP,469,302,0,101,66,0
Coconino,Flagstaff 15,COUNTY RECORDER,,Times Over Voted,NP,3,3,0,0,0,0
Coconino,Flagstaff 15,COUNTY RECORDER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY RECORDER,,"HANSEN, PATTY",DEM,1464,1004,0,291,169,0
Coconino,Flagstaff 15,COUNTY RECORDER,,Write-in,NP,20,11,0,6,3,0
Coconino,Flagstaff 15,COUNTY SHERIFF,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY SHERIFF,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,COUNTY SHERIFF,,Times Blank Voted,NP,212,134,0,44,34,0
Coconino,Flagstaff 15,COUNTY SHERIFF,,Times Over Voted,NP,5,5,0,0,0,0
Coconino,Flagstaff 15,COUNTY SHERIFF,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY SHERIFF,,"DRISCOLL, JIM",DEM,1183,846,0,219,118,0
Coconino,Flagstaff 15,COUNTY SHERIFF,,"THOMAS, DANNY",IND,549,333,0,132,84,0
Coconino,Flagstaff 15,COUNTY SHERIFF,,Write-in,NP,7,2,0,3,2,0
Coconino,Flagstaff 15,COUNTY SUPERINTENDENT OF SCHOOLS,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Blank Voted,NP,495,322,0,107,66,0
Coconino,Flagstaff 15,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Over Voted,NP,4,4,0,0,0,0
Coconino,Flagstaff 15,COUNTY SUPERINTENDENT OF SCHOOLS,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY SUPERINTENDENT OF SCHOOLS,,"VANDERWEY, RISHA",DEM,1439,986,0,285,168,0
Coconino,Flagstaff 15,COUNTY SUPERINTENDENT OF SCHOOLS,,Write-in,NP,18,8,0,6,4,0
Coconino,Flagstaff 15,COUNTY TREASURER,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY TREASURER,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,COUNTY TREASURER,,Times Blank Voted,NP,518,329,0,118,71,0
Coconino,Flagstaff 15,COUNTY TREASURER,,Times Over Voted,NP,3,3,0,0,0,0
Coconino,Flagstaff 15,COUNTY TREASURER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,COUNTY TREASURER,,"BENATAR, SARAH",DEM,1422,982,0,275,165,0
Coconino,Flagstaff 15,COUNTY TREASURER,,Write-in,NP,13,6,0,5,2,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV III,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Blank Voted,NP,565,381,0,108,76,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Over Voted,NP,4,4,0,0,0,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV III,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV III,,"MORAN, MARK R.",NP,1370,926,0,283,161,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV III,,Write-in,NP,17,9,0,7,1,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV V,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Blank Voted,NP,631,416,0,131,84,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Over Voted,NP,5,5,0,0,0,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV V,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV V,,"NICHOLS, CATHLEEN",NP,1310,894,0,263,153,0
Coconino,Flagstaff 15,JUDGE OF THE SUPERIOR COURT - DIV V,,Write-in,NP,10,5,0,4,1,0
Coconino,Flagstaff 15,JUSTICE AZ SUPREME COURT (TIMMER),,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,JUSTICE AZ SUPREME COURT (TIMMER),,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,JUSTICE AZ SUPREME COURT (TIMMER),,Times Blank Voted,NP,541,384,0,94,63,0
Coconino,Flagstaff 15,JUSTICE AZ SUPREME COURT (TIMMER),,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Flagstaff 15,JUSTICE AZ SUPREME COURT (TIMMER),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,JUSTICE AZ SUPREME COURT (TIMMER),,YES,NP,1045,704,0,225,116,0
Coconino,Flagstaff 15,JUSTICE AZ SUPREME COURT (TIMMER),,NO,NP,368,230,0,79,59,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (BROWN),,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Blank Voted,NP,564,395,0,105,64,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (BROWN),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (BROWN),,YES,NP,1064,729,0,223,112,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (BROWN),,NO,NP,328,196,0,70,62,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (JONES),,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (JONES),,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (JONES),,Times Blank Voted,NP,580,407,0,109,64,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (JONES),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (JONES),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (JONES),,YES,NP,1033,704,0,218,111,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (JONES),,NO,NP,343,209,0,71,63,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Blank Voted,NP,587,408,0,113,66,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (THOMPSON),,YES,NP,1032,707,0,211,114,0
Coconino,Flagstaff 15,JUDGE COURT OF APPEALS DIV I (THOMPSON),,NO,NP,337,205,0,74,58,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Times Blank Voted,NP,517,356,0,97,64,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Times Over Voted,NP,4,3,0,0,1,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Number of Under Votes,NP,890,516,0,229,145,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"FREDERICKS,CHRISTINE",NP,650,432,0,146,72,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"GILMORE, CAROLE",NP,675,475,0,128,72,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"KELTY, KARA",NP,725,532,0,134,59,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"KULPINSKI, PAUL",NP,609,408,0,125,76,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"LAWRENCE, DANIELLE",NP,729,500,0,134,95,0
Coconino,Flagstaff 15,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Write-in 80,NP,27,20,0,7,0,0
Coconino,Flagstaff 15,MAYOR - CITY OF FLAGSTAFF,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,MAYOR - CITY OF FLAGSTAFF,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,MAYOR - CITY OF FLAGSTAFF,,Times Blank Voted,NP,154,102,0,28,24,0
Coconino,Flagstaff 15,MAYOR - CITY OF FLAGSTAFF,,Times Over Voted,NP,6,6,0,0,0,0
Coconino,Flagstaff 15,MAYOR - CITY OF FLAGSTAFF,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 15,MAYOR - CITY OF FLAGSTAFF,,"EVANS, CORAL J.",NP,1113,760,0,210,143,0
Coconino,Flagstaff 15,MAYOR - CITY OF FLAGSTAFF,,"NABOURS, JERRY",NP,676,449,0,157,70,0
Coconino,Flagstaff 15,MAYOR - CITY OF FLAGSTAFF,,Write-in 30,NP,7,3,0,3,1,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,Registered Voters,NP,2769,0,0,0,0,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,Times Counted,NP,1956,1320,0,398,238,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,Times Blank Voted,NP,290,189,0,54,47,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,Times Over Voted,NP,6,6,0,0,0,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,Number of Under Votes,NP,826,458,0,211,157,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,"BREWSTER, KARLA",NP,692,479,0,144,69,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,"MCCARTHY, JIM",NP,661,465,0,138,58,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,"ODEGAARD, CHARLIE",NP,770,521,0,157,92,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,"ORAVITS, JEFF",NP,545,370,0,114,61,0
Coconino,Flagstaff 15,COUNCILMEMBER - CITY OF FLAGSTAFF,,"SHIMONI, ADAM",NP,657,489,0,109,59,0
