county,votes,election_day,early_voting,provisional,party,office,district,candidate,precinct
Gila,241,196,44,1,,State Representative,6,UNDER VOTES,Pine-Strawberry East
Gila,726,563,127,36,,State Representative,6,UNDER VOTES,Pine-Strawberry West
Gila,79,60,16,3,,State Representative,6,UNDER VOTES,Roosevelt
Gila,36,28,8,0,,State Representative,6,UNDER VOTES,Sierra Ancha
Gila,468,317,128,23,,State Representative,6,UNDER VOTES,Tonto Basin
Gila,80,64,11,5,,State Representative,6,UNDER VOTES,Whispering Pines
Gila,151,101,36,14,,State Representative,6,UNDER VOTES,Young
Gila,229,180,43,6,,State Representative,6,UNDER VOTES,Zane Grey
Gila,245,37,181,27,DEM,State Representative,7,"BENALLY, WENONA",Canyon Day
Gila,26,4,21,1,DEM,State Representative,7,"BENALLY, WENONA",Carrizo
Gila,688,168,461,59,DEM,State Representative,7,"BENALLY, WENONA",San Carlos
Gila,218,31,169,18,DEM,State Representative,7,"DESCHEENIE, ERIC",Canyon Day
Gila,20,2,16,2,DEM,State Representative,7,"DESCHEENIE, ERIC",Carrizo
Gila,675,161,449,65,DEM,State Representative,7,"DESCHEENIE, ERIC",San Carlos
Gila,2,0,2,0,NON,State Representative,7,WRITE-IN,Canyon Day
Gila,1,0,1,0,NON,State Representative,7,WRITE-IN,Carrizo
Gila,3,2,1,0,NON,State Representative,7,WRITE-IN,San Carlos
Gila,0,0,0,0,,State Representative,7,OVER VOTES,Canyon Day
Gila,0,0,0,0,,State Representative,7,OVER VOTES,Carrizo
Gila,0,0,0,0,,State Representative,7,OVER VOTES,San Carlos
Gila,239,26,186,27,,State Representative,7,UNDER VOTES,Canyon Day
Gila,25,6,18,1,,State Representative,7,UNDER VOTES,Carrizo
Gila,984,197,687,100,,State Representative,7,UNDER VOTES,San Carlos
Gila,248,175,62,11,REP,State Representative,8,"COOK, DAVID",Globe No. 1
Gila,75,56,17,2,REP,State Representative,8,"COOK, DAVID",Globe No. 2
Gila,58,51,6,1,REP,State Representative,8,"COOK, DAVID",Globe No. 3
Gila,208,167,34,7,REP,State Representative,8,"COOK, DAVID",Globe No. 4
Gila,359,276,71,12,REP,State Representative,8,"COOK, DAVID",Globe No. 6
Gila,182,126,54,2,REP,State Representative,8,"COOK, DAVID",Globe No. 7
Gila,190,145,38,7,REP,State Representative,8,"COOK, DAVID",Globe No. 8
Gila,334,239,86,9,REP,State Representative,8,"COOK, DAVID",Globe No. 11
Gila,346,262,70,14,REP,State Representative,8,"COOK, DAVID",East Globe
Gila,131,96,29,6,REP,State Representative,8,"COOK, DAVID",Miami No. 1
Gila,160,97,54,9,REP,State Representative,8,"COOK, DAVID",Miami No. 3
Gila,362,254,90,18,REP,State Representative,8,"COOK, DAVID",Claypool No. 1
Gila,290,178,101,11,REP,State Representative,8,"COOK, DAVID",Claypool No. 2
Gila,160,121,37,2,REP,State Representative,8,"COOK, DAVID",Claypool No. 3
Gila,173,113,49,11,REP,State Representative,8,"COOK, DAVID",Central Heights
Gila,111,82,24,5,REP,State Representative,8,"COOK, DAVID",Pinal Creek
Gila,61,41,19,1,REP,State Representative,8,"COOK, DAVID",Wheatfields
Gila,134,94,32,8,REP,State Representative,8,"COOK, DAVID",Copper Basin
Gila,195,151,40,4,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Globe No. 1
Gila,67,52,15,0,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Globe No. 2
Gila,45,40,3,2,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Globe No. 3
Gila,155,125,27,3,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Globe No. 4
Gila,266,209,48,9,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Globe No. 6
Gila,148,112,31,5,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Globe No. 7
Gila,147,113,29,5,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Globe No. 8
Gila,264,197,63,4,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Globe No. 11
Gila,272,216,51,5,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",East Globe
Gila,85,63,20,2,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Miami No. 1
Gila,100,66,26,8,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Miami No. 3
Gila,257,182,68,7,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Claypool No. 1
Gila,218,155,59,4,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Claypool No. 2
Gila,92,72,20,0,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Claypool No. 3
Gila,130,88,38,4,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Central Heights
Gila,82,63,18,1,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Pinal Creek
Gila,42,30,11,1,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Wheatfields
Gila,99,68,28,3,REP,State Representative,8,"SHOPE, THOMAS ""T.J.""",Copper Basin
Gila,155,126,26,3,DEM,State Representative,8,"CASILLAS, CARMEN",Globe No. 1
Gila,73,59,14,0,DEM,State Representative,8,"CASILLAS, CARMEN",Globe No. 2
Gila,53,46,7,0,DEM,State Representative,8,"CASILLAS, CARMEN",Globe No. 3
Gila,204,164,37,3,DEM,State Representative,8,"CASILLAS, CARMEN",Globe No. 4
Gila,240,187,43,10,DEM,State Representative,8,"CASILLAS, CARMEN",Globe No. 6
Gila,128,95,31,2,DEM,State Representative,8,"CASILLAS, CARMEN",Globe No. 7
Gila,195,152,39,4,DEM,State Representative,8,"CASILLAS, CARMEN",Globe No. 8
Gila,184,139,39,6,DEM,State Representative,8,"CASILLAS, CARMEN",Globe No. 11
Gila,226,179,38,9,DEM,State Representative,8,"CASILLAS, CARMEN",East Globe
Gila,124,97,25,2,DEM,State Representative,8,"CASILLAS, CARMEN",Miami No. 1
Gila,228,170,49,9,DEM,State Representative,8,"CASILLAS, CARMEN",Miami No. 3
Gila,220,156,56,8,DEM,State Representative,8,"CASILLAS, CARMEN",Claypool No. 1
Gila,190,137,49,4,DEM,State Representative,8,"CASILLAS, CARMEN",Claypool No. 2
Gila,140,101,36,3,DEM,State Representative,8,"CASILLAS, CARMEN",Claypool No. 3
Gila,120,83,33,4,DEM,State Representative,8,"CASILLAS, CARMEN",Central Heights
Gila,70,62,7,1,DEM,State Representative,8,"CASILLAS, CARMEN",Pinal Creek
Gila,51,42,9,0,DEM,State Representative,8,"CASILLAS, CARMEN",Wheatfields
Gila,345,254,78,13,DEM,State Representative,8,"CASILLAS, CARMEN",Copper Basin
Gila,3,1,2,0,NON,State Representative,8,WRITE-IN,Globe No. 1
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,Globe No. 2
Gila,1,1,0,0,NON,State Representative,8,WRITE-IN,Globe No. 3
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,Globe No. 4
Gila,1,1,0,0,NON,State Representative,8,WRITE-IN,Globe No. 6
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,Globe No. 7
Gila,1,1,0,0,NON,State Representative,8,WRITE-IN,Globe No. 8
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,Globe No. 11
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,East Globe
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,Miami No. 1
Gila,1,1,0,0,NON,State Representative,8,WRITE-IN,Miami No. 3
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,Claypool No. 1
Gila,1,0,1,0,NON,State Representative,8,WRITE-IN,Claypool No. 2
Gila,1,1,0,0,NON,State Representative,8,WRITE-IN,Claypool No. 3
Gila,1,1,0,0,NON,State Representative,8,WRITE-IN,Central Heights
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,Pinal Creek
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,Wheatfields
Gila,0,0,0,0,NON,State Representative,8,WRITE-IN,Copper Basin
Gila,2,0,2,0,,State Representative,8,OVER VOTES,Globe No. 1
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Globe No. 2
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Globe No. 3
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Globe No. 4
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Globe No. 6
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Globe No. 7
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Globe No. 8
Gila,2,2,0,0,,State Representative,8,OVER VOTES,Globe No. 11
Gila,2,2,0,0,,State Representative,8,OVER VOTES,East Globe
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Miami No. 1
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Miami No. 3
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Claypool No. 1
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Claypool No. 2
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Claypool No. 3
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Central Heights
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Pinal Creek
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Wheatfields
Gila,0,0,0,0,,State Representative,8,OVER VOTES,Copper Basin
Gila,227,169,48,10,,State Representative,8,UNDER VOTES,Globe No. 1
Gila,107,83,20,4,,State Representative,8,UNDER VOTES,Globe No. 2
Gila,75,66,8,1,,State Representative,8,UNDER VOTES,Globe No. 3
Gila,291,230,54,7,,State Representative,8,UNDER VOTES,Globe No. 4
Gila,370,277,76,17,,State Representative,8,UNDER VOTES,Globe No. 6
Gila,164,117,42,5,,State Representative,8,UNDER VOTES,Globe No. 7
Gila,245,187,54,4,,State Representative,8,UNDER VOTES,Globe No. 8
Gila,276,193,74,9,,State Representative,8,UNDER VOTES,Globe No. 11
Gila,330,231,79,20,,State Representative,8,UNDER VOTES,East Globe
Gila,160,126,28,6,,State Representative,8,UNDER VOTES,Miami No. 1
Gila,271,196,65,10,,State Representative,8,UNDER VOTES,Miami No. 3
Gila,315,224,70,21,,State Representative,8,UNDER VOTES,Claypool No. 1
Gila,285,190,84,11,,State Representative,8,UNDER VOTES,Claypool No. 2
Gila,159,123,31,5,,State Representative,8,UNDER VOTES,Claypool No. 3
Gila,186,131,48,7,,State Representative,8,UNDER VOTES,Central Heights
Gila,119,97,17,5,,State Representative,8,UNDER VOTES,Pinal Creek
Gila,62,47,15,0,,State Representative,8,UNDER VOTES,Wheatfields
Gila,324,234,74,16,,State Representative,8,UNDER VOTES,Copper Basin
Gila,208,153,51,4,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Globe No. 1
Gila,76,61,15,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Globe No. 2
Gila,52,44,6,2,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Globe No. 3
Gila,188,152,33,3,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Globe No. 4
Gila,301,242,51,8,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Globe No. 6
Gila,160,116,41,3,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Globe No. 7
Gila,149,116,29,4,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Globe No. 8
Gila,278,208,64,6,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Globe No. 11
Gila,285,223,52,10,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",East Globe
Gila,107,79,26,2,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Miami No. 1
Gila,126,74,45,7,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Miami No. 3
Gila,298,207,80,11,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Claypool No. 1
Gila,244,158,77,9,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Claypool No. 2
Gila,119,91,26,2,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Claypool No. 3
Gila,141,96,39,6,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Central Heights
Gila,79,63,13,3,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Pinal Creek
Gila,47,35,12,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Wheatfields
Gila,492,382,91,19,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Payson No. 1
Gila,919,757,141,21,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Payson No. 2
Gila,1237,1088,132,17,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Payson No. 3
Gila,486,397,74,15,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Payson No. 4
Gila,815,669,133,13,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Payson No. 5
Gila,410,337,63,10,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Payson No. 6
Gila,391,312,69,10,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Payson No. 7
Gila,593,482,95,16,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Payson No. 8
Gila,1118,903,174,41,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Star Valley
Gila,107,71,32,4,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Copper Basin
Gila,222,160,55,7,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Gisela
Gila,296,223,73,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Pine-Strawberry East
Gila,829,614,190,25,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Pine-Strawberry West
Gila,93,78,14,1,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Roosevelt
Gila,59,52,7,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Sierra Ancha
Gila,548,390,147,11,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Tonto Basin
Gila,112,88,19,5,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Whispering Pines
Gila,298,206,79,13,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Young
Gila,239,187,49,3,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Zane Grey
Gila,43,8,33,2,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Canyon Day
Gila,6,0,6,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",Carrizo
Gila,187,54,115,18,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",San Carlos
Gila,173,129,37,7,REP,Corporation Commissioner,,"DUNN, BOYD",Globe No. 1
Gila,60,49,11,0,REP,Corporation Commissioner,,"DUNN, BOYD",Globe No. 2
Gila,40,35,4,1,REP,Corporation Commissioner,,"DUNN, BOYD",Globe No. 3
Gila,152,123,26,3,REP,Corporation Commissioner,,"DUNN, BOYD",Globe No. 4
Gila,269,206,54,9,REP,Corporation Commissioner,,"DUNN, BOYD",Globe No. 6
Gila,134,97,35,2,REP,Corporation Commissioner,,"DUNN, BOYD",Globe No. 7
Gila,119,91,25,3,REP,Corporation Commissioner,,"DUNN, BOYD",Globe No. 8
Gila,265,193,67,5,REP,Corporation Commissioner,,"DUNN, BOYD",Globe No. 11
Gila,253,192,56,5,REP,Corporation Commissioner,,"DUNN, BOYD",East Globe
Gila,85,63,19,3,REP,Corporation Commissioner,,"DUNN, BOYD",Miami No. 1
Gila,100,55,38,7,REP,Corporation Commissioner,,"DUNN, BOYD",Miami No. 3
Gila,252,166,74,12,REP,Corporation Commissioner,,"DUNN, BOYD",Claypool No. 1
Gila,199,129,64,6,REP,Corporation Commissioner,,"DUNN, BOYD",Claypool No. 2
Gila,90,64,24,2,REP,Corporation Commissioner,,"DUNN, BOYD",Claypool No. 3
Gila,118,80,33,5,REP,Corporation Commissioner,,"DUNN, BOYD",Central Heights
Gila,82,61,18,3,REP,Corporation Commissioner,,"DUNN, BOYD",Pinal Creek
Gila,39,30,8,1,REP,Corporation Commissioner,,"DUNN, BOYD",Wheatfields
Gila,418,323,78,17,REP,Corporation Commissioner,,"DUNN, BOYD",Payson No. 1
Gila,743,600,127,16,REP,Corporation Commissioner,,"DUNN, BOYD",Payson No. 2
Gila,1028,897,116,15,REP,Corporation Commissioner,,"DUNN, BOYD",Payson No. 3
Gila,403,329,61,13,REP,Corporation Commissioner,,"DUNN, BOYD",Payson No. 4
Gila,648,519,120,9,REP,Corporation Commissioner,,"DUNN, BOYD",Payson No. 5
Gila,361,288,63,10,REP,Corporation Commissioner,,"DUNN, BOYD",Payson No. 6
Gila,304,243,53,8,REP,Corporation Commissioner,,"DUNN, BOYD",Payson No. 7
Gila,491,403,78,10,REP,Corporation Commissioner,,"DUNN, BOYD",Payson No. 8
Gila,951,757,154,40,REP,Corporation Commissioner,,"DUNN, BOYD",Star Valley
Gila,110,80,25,5,REP,Corporation Commissioner,,"DUNN, BOYD",Copper Basin
Gila,171,118,49,4,REP,Corporation Commissioner,,"DUNN, BOYD",Gisela
Gila,255,181,73,1,REP,Corporation Commissioner,,"DUNN, BOYD",Pine-Strawberry East
Gila,702,513,160,29,REP,Corporation Commissioner,,"DUNN, BOYD",Pine-Strawberry West
Gila,82,67,14,1,REP,Corporation Commissioner,,"DUNN, BOYD",Roosevelt
Gila,57,48,9,0,REP,Corporation Commissioner,,"DUNN, BOYD",Sierra Ancha
Gila,500,367,124,9,REP,Corporation Commissioner,,"DUNN, BOYD",Tonto Basin
Gila,92,70,19,3,REP,Corporation Commissioner,,"DUNN, BOYD",Whispering Pines
Gila,268,189,72,7,REP,Corporation Commissioner,,"DUNN, BOYD",Young
Gila,206,159,45,2,REP,Corporation Commissioner,,"DUNN, BOYD",Zane Grey
Gila,34,5,26,3,REP,Corporation Commissioner,,"DUNN, BOYD",Canyon Day
Gila,2,0,2,0,REP,Corporation Commissioner,,"DUNN, BOYD",Carrizo
Gila,173,44,117,12,REP,Corporation Commissioner,,"DUNN, BOYD",San Carlos
Gila,209,151,54,4,REP,Corporation Commissioner,,"TOBIN, ANDY",Globe No. 1
Gila,65,54,11,0,REP,Corporation Commissioner,,"TOBIN, ANDY",Globe No. 2
Gila,51,45,5,1,REP,Corporation Commissioner,,"TOBIN, ANDY",Globe No. 3
Gila,188,150,32,6,REP,Corporation Commissioner,,"TOBIN, ANDY",Globe No. 4
Gila,294,230,55,9,REP,Corporation Commissioner,,"TOBIN, ANDY",Globe No. 6
Gila,157,115,37,5,REP,Corporation Commissioner,,"TOBIN, ANDY",Globe No. 7
Gila,146,109,32,5,REP,Corporation Commissioner,,"TOBIN, ANDY",Globe No. 8
Gila,291,213,72,6,REP,Corporation Commissioner,,"TOBIN, ANDY",Globe No. 11
Gila,283,214,60,9,REP,Corporation Commissioner,,"TOBIN, ANDY",East Globe
Gila,113,86,25,2,REP,Corporation Commissioner,,"TOBIN, ANDY",Miami No. 1
Gila,125,75,44,6,REP,Corporation Commissioner,,"TOBIN, ANDY",Miami No. 3
Gila,308,209,87,12,REP,Corporation Commissioner,,"TOBIN, ANDY",Claypool No. 1
Gila,237,159,72,6,REP,Corporation Commissioner,,"TOBIN, ANDY",Claypool No. 2
Gila,104,70,32,2,REP,Corporation Commissioner,,"TOBIN, ANDY",Claypool No. 3
Gila,135,88,38,9,REP,Corporation Commissioner,,"TOBIN, ANDY",Central Heights
Gila,95,76,17,2,REP,Corporation Commissioner,,"TOBIN, ANDY",Pinal Creek
Gila,43,30,13,0,REP,Corporation Commissioner,,"TOBIN, ANDY",Wheatfields
Gila,452,350,82,20,REP,Corporation Commissioner,,"TOBIN, ANDY",Payson No. 1
Gila,793,629,147,17,REP,Corporation Commissioner,,"TOBIN, ANDY",Payson No. 2
Gila,1054,917,119,18,REP,Corporation Commissioner,,"TOBIN, ANDY",Payson No. 3
Gila,439,355,73,11,REP,Corporation Commissioner,,"TOBIN, ANDY",Payson No. 4
Gila,693,554,129,10,REP,Corporation Commissioner,,"TOBIN, ANDY",Payson No. 5
Gila,400,310,77,13,REP,Corporation Commissioner,,"TOBIN, ANDY",Payson No. 6
Gila,329,263,60,6,REP,Corporation Commissioner,,"TOBIN, ANDY",Payson No. 7
Gila,512,427,74,11,REP,Corporation Commissioner,,"TOBIN, ANDY",Payson No. 8
Gila,1014,809,167,38,REP,Corporation Commissioner,,"TOBIN, ANDY",Star Valley
Gila,100,74,23,3,REP,Corporation Commissioner,,"TOBIN, ANDY",Copper Basin
Gila,190,135,48,7,REP,Corporation Commissioner,,"TOBIN, ANDY",Gisela
Gila,271,193,78,0,REP,Corporation Commissioner,,"TOBIN, ANDY",Pine-Strawberry East
Gila,763,554,179,30,REP,Corporation Commissioner,,"TOBIN, ANDY",Pine-Strawberry West
Gila,97,82,14,1,REP,Corporation Commissioner,,"TOBIN, ANDY",Roosevelt
Gila,57,49,8,0,REP,Corporation Commissioner,,"TOBIN, ANDY",Sierra Ancha
Gila,524,375,136,13,REP,Corporation Commissioner,,"TOBIN, ANDY",Tonto Basin
Gila,97,74,19,4,REP,Corporation Commissioner,,"TOBIN, ANDY",Whispering Pines
Gila,273,200,63,10,REP,Corporation Commissioner,,"TOBIN, ANDY",Young
Gila,216,169,44,3,REP,Corporation Commissioner,,"TOBIN, ANDY",Zane Grey
Gila,60,9,46,5,REP,Corporation Commissioner,,"TOBIN, ANDY",Canyon Day
Gila,5,0,5,0,REP,Corporation Commissioner,,"TOBIN, ANDY",Carrizo
Gila,223,69,136,18,REP,Corporation Commissioner,,"TOBIN, ANDY",San Carlos
Gila,149,126,20,3,DEM,Corporation Commissioner,,"CHABIN, TOM",Globe No. 1
Gila,64,49,14,1,DEM,Corporation Commissioner,,"CHABIN, TOM",Globe No. 2
Gila,52,46,6,0,DEM,Corporation Commissioner,,"CHABIN, TOM",Globe No. 3
Gila,169,140,27,2,DEM,Corporation Commissioner,,"CHABIN, TOM",Globe No. 4
Gila,211,175,29,7,DEM,Corporation Commissioner,,"CHABIN, TOM",Globe No. 6
Gila,118,87,30,1,DEM,Corporation Commissioner,,"CHABIN, TOM",Globe No. 7
Gila,167,140,23,4,DEM,Corporation Commissioner,,"CHABIN, TOM",Globe No. 8
Gila,161,127,29,5,DEM,Corporation Commissioner,,"CHABIN, TOM",Globe No. 11
Gila,212,174,32,6,DEM,Corporation Commissioner,,"CHABIN, TOM",East Globe
Gila,103,88,14,1,DEM,Corporation Commissioner,,"CHABIN, TOM",Miami No. 1
Gila,204,158,40,6,DEM,Corporation Commissioner,,"CHABIN, TOM",Miami No. 3
Gila,176,130,39,7,DEM,Corporation Commissioner,,"CHABIN, TOM",Claypool No. 1
Gila,174,127,44,3,DEM,Corporation Commissioner,,"CHABIN, TOM",Claypool No. 2
Gila,124,96,27,1,DEM,Corporation Commissioner,,"CHABIN, TOM",Claypool No. 3
Gila,94,66,25,3,DEM,Corporation Commissioner,,"CHABIN, TOM",Central Heights
Gila,70,59,10,1,DEM,Corporation Commissioner,,"CHABIN, TOM",Pinal Creek
Gila,50,40,10,0,DEM,Corporation Commissioner,,"CHABIN, TOM",Wheatfields
Gila,219,183,30,6,DEM,Corporation Commissioner,,"CHABIN, TOM",Payson No. 1
Gila,374,308,54,12,DEM,Corporation Commissioner,,"CHABIN, TOM",Payson No. 2
Gila,609,537,63,9,DEM,Corporation Commissioner,,"CHABIN, TOM",Payson No. 3
Gila,245,207,29,9,DEM,Corporation Commissioner,,"CHABIN, TOM",Payson No. 4
Gila,394,341,49,4,DEM,Corporation Commissioner,,"CHABIN, TOM",Payson No. 5
Gila,232,198,28,6,DEM,Corporation Commissioner,,"CHABIN, TOM",Payson No. 6
Gila,171,146,21,4,DEM,Corporation Commissioner,,"CHABIN, TOM",Payson No. 7
Gila,288,245,40,3,DEM,Corporation Commissioner,,"CHABIN, TOM",Payson No. 8
Gila,432,365,54,13,DEM,Corporation Commissioner,,"CHABIN, TOM",Star Valley
Gila,297,222,68,7,DEM,Corporation Commissioner,,"CHABIN, TOM",Copper Basin
Gila,116,82,31,3,DEM,Corporation Commissioner,,"CHABIN, TOM",Gisela
Gila,115,102,13,0,DEM,Corporation Commissioner,,"CHABIN, TOM",Pine-Strawberry East
Gila,378,302,63,13,DEM,Corporation Commissioner,,"CHABIN, TOM",Pine-Strawberry West
Gila,49,42,5,2,DEM,Corporation Commissioner,,"CHABIN, TOM",Roosevelt
Gila,21,18,3,0,DEM,Corporation Commissioner,,"CHABIN, TOM",Sierra Ancha
Gila,208,168,39,1,DEM,Corporation Commissioner,,"CHABIN, TOM",Tonto Basin
Gila,54,47,6,1,DEM,Corporation Commissioner,,"CHABIN, TOM",Whispering Pines
Gila,71,52,15,4,DEM,Corporation Commissioner,,"CHABIN, TOM",Young
Gila,128,113,12,3,DEM,Corporation Commissioner,,"CHABIN, TOM",Zane Grey
Gila,261,40,196,25,DEM,Corporation Commissioner,,"CHABIN, TOM",Canyon Day
Gila,21,3,17,1,DEM,Corporation Commissioner,,"CHABIN, TOM",Carrizo
Gila,588,165,373,50,DEM,Corporation Commissioner,,"CHABIN, TOM",San Carlos
Gila,177,139,33,5,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Globe No. 1
Gila,74,55,18,1,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Globe No. 2
Gila,56,47,9,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Globe No. 3
Gila,179,147,29,3,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Globe No. 4
Gila,212,171,33,8,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Globe No. 6
Gila,131,92,37,2,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Globe No. 7
Gila,172,136,32,4,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Globe No. 8
Gila,173,137,30,6,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Globe No. 11
Gila,212,168,38,6,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",East Globe
Gila,110,94,13,3,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Miami No. 1
Gila,213,166,38,9,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Miami No. 3
Gila,185,138,42,5,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Claypool No. 1
Gila,171,131,38,2,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Claypool No. 2
Gila,134,103,29,2,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Claypool No. 3
Gila,117,82,31,4,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Central Heights
Gila,69,61,6,2,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Pinal Creek
Gila,51,39,11,1,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Wheatfields
Gila,224,186,35,3,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Payson No. 1
Gila,386,312,64,10,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Payson No. 2
Gila,627,556,59,12,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Payson No. 3
Gila,256,213,33,10,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",Payson No. 4
